player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0022943,Ben Watson,25,1,32,75,255,2005,2006,1.00,29,15.21,0.14,0.00,0.00,0.76,0,,,,,0.056640625,,,,0.16666666666666666,0.12021857923497267,0.12560386473429952,0.14038378611470462,0.12461405778352738,0.861328125,0.07495861905887916,6.34,8.11,0.28,0
00-0022943,Ben Watson,26,1,32,75,255,2006,2007,1.00,50,13.14,0.06,8.90,4.06,0.66,0,,,,,0.1152073732718894,0.1224545954870666,0.14959469417833457,0.2707747362974874,0.15,0.2129032258064516,0.2057142857142857,0.18590479405806887,0.2074476704929102,1.5138248847926268,0.1206421847676452,8.11,8.00,-0.01,0
00-0022943,Ben Watson,27,1,32,75,255,2007,2008,1.00,36,10.81,0.17,7.64,3.17,0.58,1,11.00,0.00,1.00,0.69,0.0787746170678337,0.08001163805644457,0.06822262118491922,0.18217123604690622,0.15789473684210525,0.11351351351351352,0.1210762331838565,0.1301181129619629,0.11345213863387751,0.8512035010940919,0.07861083425747856,8.00,5.29,-0.34,0
00-0022943,Ben Watson,28,1,32,75,255,2008,2009,0.76,29,7.21,0.07,8.34,1.79,0.41,0,,,,,0.07837837837837838,0.08344827586206896,0.04,0.18432618825722275,0.15384615384615385,0.096,0.10144927536231885,0.11782327261779317,0.09620954388077677,0.5648648648648649,0.05811909470446056,5.29,7.65,0.45,1
00-0022943,Ben Watson,29,1,32,75,255,2009,2010,0.71,41,9.85,0.12,12.20,2.27,0.49,0,,,,,0.09030837004405286,0.13931457230426303,0.055357142857142855,0.24691421290948973,0.2777777777777778,0.11976047904191617,0.13513513513513514,0.19953133860368927,0.15258347509923614,0.8898678414096917,0.08815651772886107,7.65,10.14,0.33,1
00-0022943,Ben Watson,30,1,32,75,255,2010,2011,0.67,102,7.48,0.03,9.04,2.58,0.39,1,-1.00,0.00,0.00,-1.34,0.21338912133891214,0.23224181360201512,0.1802604523646333,0.5058771328899804,0.23076923076923078,0.2597402597402597,0.25748502994011974,0.23449170249045367,0.23672518552318741,1.596234309623431,0.1528717649054683,10.14,6.92,-0.32,0
00-0022943,Ben Watson,31,1,32,75,255,2011,2012,0.52,71,5.77,0.03,6.92,2.72,0.30,0,,,,,0.15268817204301074,0.14441176470588235,0.15910964550700743,0.344561669829222,0.14285714285714285,0.14482758620689656,0.14465408805031446,0.14597402597402598,0.14784415584415583,0.8817204301075269,0.09975615162935048,6.92,7.32,0.06,0
00-0022943,Ben Watson,32,1,32,75,255,2012,2013,0.60,81,6.19,0.04,6.68,2.65,0.33,0,,,,,0.1431095406360424,0.1270549553781118,0.11559139784946236,0.31630827525655303,0.1875,0.14594594594594595,0.14925373134328357,0.16204334787350055,0.14676935659760088,0.8851590106007067,0.09675127239077266,7.32,3.35,-0.54,0
00-0022943,Ben Watson,33,1,32,75,255,2013,2014,0.63,30,7.53,0.07,10.17,3.13,0.47,0,,,,,0.05338078291814947,0.06764249279219339,0.04284412032816773,0.13418516861097893,0.05405405405405406,0.06481481481481481,0.06324110671936758,0.05194433683959594,0.05067850651092107,0.40213523131672596,0.03445837351333976,3.35,3.26,-0.03,0
00-0022943,Ben Watson,34,1,32,75,255,2014,2015,0.65,31,4.39,0.06,4.32,2.52,0.29,0,,,,,0.052901023890784986,0.029639460296394603,0.0392156862745098,0.10306310407329317,0.06896551724137931,0.04,0.04330708661417323,0.0499866345896819,0.03859930499866346,0.23208191126279865,0.030706243602865918,3.26,11.91,2.65,1
00-0022943,Ben Watson,35,1,32,75,255,2015,,0.67,110,7.50,0.05,8.95,2.19,0.38,0,,,,,0.16491754122938532,0.1891321044546851,0.09506903353057199,0.39868199540782606,0.1875,0.1700404858299595,0.17204301075268819,0.1730007204610951,0.16430115273775217,1.23688155922039,0.11012833853624697,11.91,,,0
00-0022943,Ben Watson,37,1,32,75,255,2017,2018,0.77,79,6.61,0.05,5.27,3.33,0.38,0,,,,,0.13932980599647266,0.10827693909422176,0.17463479415670652,0.29561626027008636,0.2,0.17857142857142858,0.18085106382978725,0.18068006182380217,0.16908809891808346,0.9206349206349206,0.10824457593688362,8.58,6.21,-0.28,0
00-0022943,Ben Watson,38,1,32,75,255,2018,2019,0.76,46,8.70,0.04,10.22,1.89,0.46,0,,,,,0.10574712643678161,0.14835858585858586,0.05386996904024768,0.27730755834204107,0.07407407407407407,0.1206896551724138,0.11442786069651742,0.09401709401709402,0.105982905982906,0.9195402298850575,0.06348048157606713,6.21,3.43,-0.45,0
00-0022943,Ben Watson,39,1,32,75,255,2019,,0.71,24,7.21,0.00,8.92,3.46,0.38,0,,,,,0.0670391061452514,0.07762060210373595,0.08081791626095423,0.16265514090086586,0,0.08411214953271028,0.075,0.03868515205724508,0.06189624329159213,0.48324022346368717,0.04409080391803995,3.43,,,0
00-0023465,Heath Miller,23,1,30,77,256,2005,2006,0.93,42,10.93,0.14,0.00,0.00,0.52,0,,,,,0.13504823151125403,,,,0.35294117647058826,0.19298245614035087,0.21374045801526717,0.2699913706313821,0.2202214871278585,1.4758842443729903,0.12965703622675503,7.56,7.38,-0.02,0
00-0023465,Heath Miller,24,1,30,77,256,2006,2007,0.94,36,10.92,0.14,5.86,6.06,0.58,0,,,,,0.0759493670886076,0.047802446760308114,0.149519890260631,0.15216600804115787,0.23809523809523808,0.11797752808988764,0.1306532663316583,0.1748556281359462,0.1369118621603711,0.8291139240506329,0.08991678562724138,7.38,9.10,0.23,0
00-0023465,Heath Miller,25,1,30,77,256,2007,2008,1.00,47,12.04,0.15,7.74,4.30,0.68,0,,,,,0.11137440758293839,0.08588957055214724,0.1748917748917749,0.2357732678161254,0.20588235294117646,0.1893491124260355,0.1921182266009852,0.18983095233795083,0.18020011197601546,1.3412322274881516,0.1120879459268041,9.10,7.21,-0.21,0
00-0023465,Heath Miller,26,1,30,77,256,2008,2009,0.94,51,10.08,0.06,5.65,4.61,0.57,0,,,,,0.12846347607052896,0.08011126564673157,0.2132486388384755,0.2567842266231787,0.16666666666666666,0.20567375886524822,0.20125786163522014,0.17354042354042354,0.17766467766467767,1.2947103274559193,0.11704328776015255,7.21,11.93,0.65,1
00-0023465,Heath Miller,27,1,30,77,256,2009,2010,0.78,98,8.05,0.06,5.56,4.40,0.38,0,,,,,0.1828358208955224,0.1119556285949055,0.229621736814065,0.363818234219208,0.21428571428571427,0.1761904761904762,0.18067226890756302,0.1948875190645653,0.18324860193187598,1.4720149253731343,0.13134357111404668,11.93,6.07,-0.49,0
00-0023465,Heath Miller,28,1,30,77,256,2010,2011,0.63,67,7.64,0.03,8.70,3.36,0.36,0,,,,,0.16666666666666666,0.15374472573839662,0.1587861679604799,0.3729957805907173,0.09523809523809523,0.16,0.15204678362573099,0.12362854880669608,0.1406628209478566,1.2736318407960199,0.08888735766825723,6.07,7.34,0.21,0
00-0023465,Heath Miller,29,1,30,77,256,2011,2012,0.68,75,8.41,0.03,8.23,3.17,0.48,1,6.00,0.00,1.00,0.56,0.1391465677179963,0.12317827909762427,0.12837108953613807,0.3072624748550939,0.09523809523809523,0.16289592760180996,0.15702479338842976,0.12043234094930379,0.1355488883760289,1.1706864564007422,0.09063026920169777,7.34,13.51,0.84,1
00-0023465,Heath Miller,30,1,30,77,256,2012,2013,0.70,101,8.08,0.08,7.35,3.40,0.44,0,,,,,0.18330308529945555,0.15549036043587594,0.19248035914702583,0.3993469162978841,0.3333333333333333,0.22797927461139897,0.23963133640552994,0.2718755372184975,0.23500085954959604,1.4809437386569873,0.16047270538288505,13.51,8.66,-0.36,0
00-0023465,Heath Miller,31,1,30,77,256,2013,2014,0.74,78,7.60,0.01,6.90,2.87,0.38,0,,,,,0.1511627906976744,0.12682696841112684,0.1198501872659176,0.3282057607754131,0.038461538461538464,0.16393442622950818,0.14832535885167464,0.09596472368211499,0.1304666348144609,1.1492248062015504,0.09408497898019019,8.66,9.42,0.09,0
00-0023465,Heath Miller,32,1,30,77,256,2014,2015,0.73,91,8.36,0.03,7.32,3.57,0.46,0,,,,,0.14869281045751634,0.12734225621414913,0.14241893076248904,0.3249130206575938,0.09090909090909091,0.1728395061728395,0.16304347826086957,0.12160023286699292,0.14001491804173413,1.2434640522875817,0.09619197539023541,9.42,7.51,-0.20,0
00-0023465,Heath Miller,33,1,30,77,256,2015,,0.74,81,6.60,0.02,5.74,2.62,0.36,1,2.00,0.00,0.00,-0.45,0.147005444646098,0.08635097493036212,0.11648351648351649,0.2895889469134367,0.09090909090909091,0.1518324607329843,0.14553990610328638,0.10545903177127941,0.11418899628859253,0.9709618874773139,0.08855633070276418,7.51,,,0
00-0023894,Wesley Walls,26,,,76,315,2009,2010,1.00,1,15.00,0.00,0.00,15.00,1.00,0,,,,,0.02,0,0.1744186046511628,0.03,0,0.07692307692307693,0.06666666666666667,0.03125,0.05,0.3,0.03045066991473812,2.50,7.10,1.84,0
00-0023894,Wesley Walls,27,,,76,315,2010,,1.00,1,1.00,1.00,1.00,0.00,1.00,0,,,,,0.045454545454545456,0.007633587786259542,0,0.07428868841082581,0.5,0.1111111111111111,0.18181818181818182,0.2534965034965035,0.1055944055944056,0.045454545454545456,0.09315140383101547,7.10,,,0
00-0023894,Wesley Walls,30,,,76,315,2013,2014,1.00,1,1.00,1.00,1.00,0.00,1.00,0,,,,,0.047619047619047616,0.00392156862745098,0,0.07456582633053221,1,0.1111111111111111,0.2,0.5035971223021583,0.20575539568345325,0.047619047619047616,0.12145056448853915,7.10,7.30,0.03,0
00-0023894,Wesley Walls,31,,,76,315,2014,2015,1.00,1,3.00,1.00,3.00,0.00,1.00,0,,,,,0.03571428571428571,0.012605042016806723,0,0.06365546218487395,0.3333333333333333,0.07692307692307693,0.125,0.17257217847769027,0.07611548556430446,0.10714285714285714,0.07599417031022278,7.30,1.30,-0.82,0
00-0023894,Wesley Walls,32,,,76,315,2015,2016,1.00,1,3.00,0.00,-7.00,10.00,0.00,0,,,,,0.02564102564102564,-0.026217228464419477,0.06944444444444445,0.017487755690002882,0,0,0,0.006024096385542169,0.00963855421686747,0.07692307692307693,0.01772082878953108,1.30,7.10,4.46,0
00-0023894,Wesley Walls,33,,,76,315,2016,,1.00,1,1.00,1.00,1.00,0.00,1.00,0,,,,,0.01694915254237288,0.002074688796680498,0,0.027083479850903723,0.25,0.05263157894736842,0.08695652173913043,0.1259746588693957,0.05155945419103314,0.01694915254237288,0.04366006641249538,7.10,,,0
00-0024221,Vernon Davis,22,1,6,75,248,2006,2007,1.00,20,13.25,0.15,6.85,6.40,0.45,2,2.50,0.00,0.00,-0.20,0.09569377990430622,0.07341907824222937,0.20512820512820512,0.20227593245024283,0.42857142857142855,0.15254237288135594,0.18181818181818182,0.31214391221776744,0.2422874024055708,1.2679425837320575,0.13090637077671113,9.00,8.92,-0.01,0
00-0024221,Vernon Davis,23,1,6,75,248,2007,2008,0.98,53,9.60,0.08,6.02,3.77,0.57,0,,,,,0.11496746203904555,0.08598382749326146,0.18484288354898337,0.24123825505317747,0.2857142857142857,0.23255813953488372,0.23776223776223776,0.24754657107598282,0.22464594229300114,1.1041214750542299,0.14621183742273836,8.92,5.56,-0.38,0
00-0024221,Vernon Davis,24,1,6,75,248,2008,2009,0.84,37,9.68,0.05,5.76,6.65,0.38,1,11.00,0.00,1.00,1.26,0.08149779735682819,0.05830823980290172,0.16655382532159782,0.16889328787756366,0.1,0.09032258064516129,0.09142857142857143,0.10521283158544109,0.10834053053670575,0.788546255506608,0.07204424385912993,5.56,15.78,1.84,1
00-0024221,Vernon Davis,25,1,6,75,248,2009,2010,0.60,129,7.48,0.10,9.42,2.50,0.31,0,,,,,0.24431818181818182,0.33342480790340284,0.19913686806411837,0.633217119049995,0.5652173913043478,0.291970802919708,0.33125,0.42913162307397773,0.3474801621357557,1.8276515151515151,0.2091928882702855,15.78,11.96,-0.24,0
00-0024221,Vernon Davis,26,1,6,75,248,2010,2011,0.60,93,9.83,0.08,10.62,4.54,0.38,0,,,,,0.186,0.23870500120802127,0.22518676627534684,0.46996400096641705,0.3684210526315789,0.2348993288590604,0.25,0.3106982096814136,0.27606450391131443,1.828,0.16254500985121273,11.96,9.98,-0.17,0
00-0024221,Vernon Davis,27,1,6,75,248,2011,2012,0.71,95,8.34,0.06,9.17,3.46,0.35,2,-2.50,0.00,0.00,-0.91,0.2106430155210643,0.25327129979645246,0.227997227997228,0.5185815631187584,0.3333333333333333,0.22,0.23214285714285715,0.29068796325294916,0.26510074120471866,1.7560975609756098,0.15120916847579136,9.98,6.99,-0.30,0
00-0024221,Vernon Davis,28,1,6,75,248,2012,2013,0.67,61,8.98,0.08,11.49,2.77,0.43,0,,,,,0.14769975786924938,0.1930066079295154,0.12184571016582552,0.3759549231474864,0.22727272727272727,0.15950920245398773,0.16756756756756758,0.1939647130940007,0.17397990458676477,1.3268765133171914,0.09827050166388052,6.99,11.83,0.69,1
00-0024221,Vernon Davis,29,1,6,75,248,2013,2014,0.62,84,10.12,0.15,13.44,3.14,0.42,0,,,,,0.2153846153846154,0.30227576974564924,0.21069433359936154,0.5648975388734425,0.6190476190476191,0.25,0.2981366459627329,0.44841269841269843,0.346031746031746,2.1794871794871793,0.18330464716006883,11.83,4.84,-0.59,0
00-0024221,Vernon Davis,30,1,6,75,248,2014,2015,0.52,50,4.90,0.04,11.86,0.98,0.22,1,4.00,0.00,0.00,-0.94,0.12531328320802004,0.14832416208104052,0.04257167680278019,0.3066292544768625,0.11764705882352941,0.08208955223880597,0.08609271523178808,0.10185127791896527,0.09237380937622679,0.6140350877192983,0.06556317621797411,4.84,5.54,0.14,0
00-0024221,Vernon Davis,31,1,6,75,248,2015,2016,0.66,58,6.81,0.00,9.64,2.47,0.36,0,,,,,0.1280353200883002,0.1424929900586286,0.1062407132243685,0.3060473721793532,0,0.1510791366906475,0.13725490196078433,0.06706281833616298,0.10730050933786078,0.8719646799116998,0.07968332305161423,5.54,7.62,0.38,1
00-0024221,Vernon Davis,32,1,6,75,248,2016,2017,0.75,59,9.88,0.03,8.90,4.03,0.37,0,,,,,0.10332749562171628,0.10552763819095477,0.12934782608695652,0.23941335398533825,0.08695652173913043,0.10328638497652583,0.1016949152542373,0.10655984494227676,0.11832183886416456,1.021015761821366,0.0766836180176312,7.62,7.61,0.00,0
00-0024221,Vernon Davis,33,1,6,75,248,2017,2018,0.62,69,9.39,0.04,10.81,4.43,0.33,0,,,,,0.12777777777777777,0.17962918372261016,0.14299065420560747,0.3353700136447548,0.1111111111111111,0.12041884816753927,0.11926605504587157,0.13471509623476396,0.14887748730895567,1.2,0.09030115211814772,7.61,5.82,-0.24,0
00-0024221,Vernon Davis,34,1,6,75,248,2018,2019,0.69,36,10.19,0.06,11.56,4.67,0.44,0,,,,,0.08314087759815242,0.12307692307692308,0.1253731343283582,0.2231728548587671,0.14285714285714285,0.12030075187969924,0.12244897959183673,0.13563430970708787,0.13130060981705488,0.8475750577367206,0.07529940715394104,5.82,7.08,0.22,0
00-0024221,Vernon Davis,35,1,6,75,248,2019,,0.53,19,6.47,0.05,6.89,4.21,0.21,0,,,,,0.125,0.12417061611374408,0.14311270125223613,0.2868364928909953,0.14285714285714285,0.07547169811320754,0.08333333333333333,0.1285316354954238,0.11993633107839236,0.8092105263157895,0.08584081533608348,7.08,,,0
00-0024243,Marcedes Lewis,22,1,28,78,267,2006,2007,1.00,13,9.69,0.08,5.85,3.85,0.46,0,,,,,0.05508474576271186,0.03181247383842612,0.06693440428380187,0.1080770977148087,0.1,0.07692307692307693,0.07954545454545454,0.08752233472304943,0.08003573555687911,0.5338983050847458,0.0476147424886237,3.95,5.87,0.49,1
00-0024243,Marcedes Lewis,23,1,28,78,267,2007,2008,1.00,37,10.57,0.05,7.41,3.16,0.59,0,,,,,0.09536082474226804,0.07490431930016403,0.1128254580520733,0.20296469255353328,0.10526315789473684,0.15492957746478872,0.14906832298136646,0.12146960711638251,0.13119347664936992,1.0077319587628866,0.08131807273398559,5.87,6.79,0.16,0
00-0024243,Marcedes Lewis,24,1,28,78,267,2008,2009,0.93,44,11.11,0.05,8.16,3.93,0.48,0,,,,,0.08712871287128712,0.0835466604607866,0.12304409672830725,0.19753039767555997,0.14285714285714285,0.125,0.12637362637362637,0.14368034447821681,0.1441742654508612,0.9683168316831683,0.08928727897236388,6.79,6.39,-0.06,0
00-0024243,Marcedes Lewis,25,1,28,78,267,2009,2010,0.54,59,8.78,0.03,10.88,2.81,0.34,0,,,,,0.12291666666666666,0.15708343528260338,0.11942446043165468,0.31004174822608266,0.15384615384615385,0.12658227848101267,0.1286549707602339,0.15316682140350082,0.15275922193790903,1.0791666666666666,0.08242420070895139,6.39,11.50,0.80,1
00-0024243,Marcedes Lewis,26,1,28,78,267,2010,2011,0.65,89,7.87,0.11,7.45,2.93,0.42,0,,,,,0.18976545842217485,0.16772071844168984,0.17730978260869565,0.41882476238661415,0.38461538461538464,0.22981366459627328,0.25133689839572193,0.29659851471532045,0.24378839277528194,1.492537313432836,0.1425980749259885,11.50,5.67,-0.51,0
00-0024243,Marcedes Lewis,27,1,28,78,267,2011,2012,0.46,85,5.41,0.00,8.53,1.81,0.26,0,,,,,0.19144144144144143,0.21494218796323747,0.12833333333333333,0.4591159125327522,0,0.1896551724137931,0.171875,0.09587328053355565,0.15339724885368905,1.0360360360360361,0.09437523593808984,5.67,8.67,0.53,1
00-0024243,Marcedes Lewis,28,1,28,78,267,2012,2013,0.68,77,7.01,0.05,6.74,3.17,0.32,0,,,,,0.13628318584070798,0.1079002079002079,0.15979043876882776,0.2907449450812283,0.21052631578947367,0.16339869281045752,0.1686046511627907,0.17883264018356518,0.1598164348200201,0.9557522123893806,0.11292564280750521,8.67,8.29,-0.04,0
00-0024243,Marcedes Lewis,29,1,28,78,267,2013,2014,0.53,47,7.64,0.09,6.89,4.79,0.36,0,,,,,0.12737127371273713,0.13977566867989646,0.16210374639769454,0.30287744551302287,0.3076923076923077,0.1559633027522936,0.1721311475409836,0.22971259509721048,0.1829247675401522,0.9728997289972899,0.10711424658242241,8.29,6.33,-0.24,0
00-0024243,Marcedes Lewis,30,1,28,78,267,2014,2015,0.58,31,6.65,0.06,6.45,4.55,0.32,0,,,,,0.11397058823529412,0.10476689366160294,0.1771356783919598,0.25476939728222353,0.2857142857142857,0.15873015873015872,0.17142857142857143,0.2116614180742437,0.16722969749021852,0.7573529411764706,0.10146787519050293,6.33,2.57,-0.59,0
00-0024243,Marcedes Lewis,31,1,28,78,267,2015,2016,0.43,37,6.11,0.00,6.89,4.35,0.22,0,,,,,0.06525573192239859,0.04810413129598189,0.09226361031518625,0.1363669029203834,0,0.03940886699507389,0.03375527426160337,0.026619552414605417,0.04259128386336867,0.3985890652557319,0.027591136526090066,2.57,4.29,0.67,1
00-0024243,Marcedes Lewis,32,1,28,78,267,2016,2017,0.67,30,5.63,0.03,4.63,3.53,0.30,0,,,,,0.07228915662650602,0.04032492022048158,0.08960270498732037,0.14069367111614428,0.05555555555555555,0.06293706293706294,0.062111801242236024,0.05999279874613462,0.06265514466048207,0.4072289156626506,0.04926391217473187,4.29,4.62,0.08,0
00-0024243,Marcedes Lewis,33,1,28,78,267,2017,2018,0.50,48,6.63,0.10,8.00,3.40,0.38,0,,,,,0.09108159392789374,0.09462789551503203,0.08436853002070394,0.21232470730386624,0.23809523809523808,0.09326424870466321,0.10747663551401869,0.16183556307345326,0.11607975806038238,0.603415559772296,0.06463296133800535,4.62,1.73,-0.63,0
00-0024243,Marcedes Lewis,34,1,28,78,267,2018,2019,0.75,4,9.75,0.00,1.25,7.75,0.25,0,,,,,0.028368794326241134,0.004240882103477523,0.0773067331670823,0.04594589717214372,0,0.022727272727272728,0.02,0.0208110992529349,0.03329775880469584,0.2765957446808511,0.019581134003064875,1.73,2.82,0.63,1
00-0024243,Marcedes Lewis,35,1,28,78,267,2019,2020,0.79,19,8.21,0.05,5.74,4.32,0.42,0,,,,,0.04308390022675737,0.028158098682510978,0.05518169582772544,0.08715232928614484,0.05263157894736842,0.05442176870748299,0.05421686746987952,0.051681643132220796,0.05111168164313223,0.35374149659863946,0.03340940209949795,2.82,3.52,0.25,0
00-0024243,Marcedes Lewis,36,1,28,78,267,2020,2021,0.59,17,6.29,0.18,6.53,3.35,0.35,0,,,,,0.053125,0.04249617151607963,0.04241071428571429,0.1136844372128637,0.1,0.045454545454545456,0.05555555555555555,0.07043544690603515,0.052696715049656236,0.334375,0.03634075799121061,3.52,3.17,-0.10,0
00-0024243,Marcedes Lewis,37,1,28,78,267,2021,,0.82,28,7.64,0.00,3.68,5.14,0.36,0,,,,,0.0611353711790393,0.02993315896541703,0.07855973813420622,0.11564958394089257,0,0.057803468208092484,0.05,0.03224834237492465,0.05159734779987945,0.4672489082969432,0.036542608352125895,3.17,,,0
00-0024268,Anthony Fasano,22,2,21,76,258,2006,2007,1.00,14,9.00,0.00,5.14,3.86,0.29,0,,,,,0.06140350877192982,0.034334763948497854,0.08346213292117466,0.11957307431669302,0,0.044444444444444446,0.038834951456310676,0.03494176372712146,0.05590682196339434,0.5526315789473685,0.04192145243648743,3.80,2.86,-0.25,0
00-0024268,Anthony Fasano,23,2,21,76,258,2007,2008,1.00,14,10.21,0.07,6.36,3.86,0.43,0,,,,,0.037037037037037035,0.027614024201054917,0.04976958525345622,0.07764677491639949,0.047619047619047616,0.04225352112676056,0.04294478527607362,0.04906561706279121,0.04993355872903736,0.3783068783068783,0.035612683514338515,2.86,9.34,2.27,1
00-0024268,Anthony Fasano,24,2,21,76,258,2008,2009,1.00,34,13.35,0.21,9.29,4.06,0.76,0,,,,,0.08585858585858586,0.09875,0.1141439205955335,0.2077878787878788,0.4117647058823529,0.17687074829931973,0.20121951219512196,0.2801381592872674,0.2011622313302161,1.1464646464646464,0.1114804679608441,9.34,5.21,-0.44,0
00-0024268,Anthony Fasano,25,2,21,76,258,2009,2010,0.57,54,6.28,0.04,9.54,2.00,0.39,0,,,,,0.1115702479338843,0.12675363032242185,0.0903010033444816,0.2687582761587639,0.15384615384615385,0.12650602409638553,0.12849162011173185,0.13251507429926584,0.11971642657113304,0.7004132231404959,0.06522556054614105,5.21,7.72,0.48,1
00-0024268,Anthony Fasano,26,2,21,76,258,2010,2011,0.65,60,8.80,0.07,8.05,3.30,0.48,0,,,,,0.11516314779270634,0.111060013796275,0.14548126377663484,0.2615927327260795,0.25,0.16201117318435754,0.16923076923076924,0.20017084282460135,0.17027334851936218,1.0134357005758157,0.10285287952534906,7.72,7.14,-0.08,0
00-0024268,Anthony Fasano,27,2,21,76,258,2011,2012,0.59,54,8.35,0.09,10.65,1.83,0.46,0,,,,,0.12356979405034325,0.13872135102533173,0.08878923766816144,0.2963317718957803,0.29411764705882354,0.16339869281045752,0.17647058823529413,0.2187827421044754,0.1735817991318665,1.032036613272311,0.09854981780705953,7.14,6.64,-0.07,0
00-0024268,Anthony Fasano,28,2,21,76,258,2012,2013,0.59,69,4.81,0.07,6.75,1.30,0.26,0,,,,,0.13690476190476192,0.10734853720340935,0.07081038552321008,0.29123597261987033,0.38461538461538464,0.11392405063291139,0.13450292397660818,0.24077484559236384,0.1544705221785514,0.6587301587301587,0.09229164856174503,6.64,6.10,-0.08,0
00-0024268,Anthony Fasano,29,2,21,76,258,2013,2014,0.70,33,6.06,0.09,7.36,2.21,0.36,0,,,,,0.10248447204968944,0.11328671328671329,0.07510288065843622,0.2443560787039048,0.23076923076923078,0.11764705882352941,0.13043478260869565,0.16653551052528034,0.12799527837891012,0.6211180124223602,0.08164904296613572,6.10,5.11,-0.16,0
00-0024268,Anthony Fasano,30,2,21,76,258,2014,2015,0.69,36,6.28,0.11,7.28,2.22,0.42,0,,,,,0.08,0.09992372234935164,0.04537719795802609,0.1999389778794813,0.2222222222222222,0.0872093023255814,0.1,0.14683668809498718,0.10160536761864616,0.5022222222222222,0.062178685563429203,5.11,4.78,-0.06,0
00-0024268,Anthony Fasano,31,2,21,76,258,2015,2016,0.62,42,6.88,0.05,6.55,3.60,0.38,0,,,,,0.08484848484848485,0.06206273978785827,0.10168350168350168,0.17692291910301391,0.09523809523809523,0.09195402298850575,0.09230769230769231,0.0890467999126256,0.08533202271734382,0.5838383838383838,0.06020951832385342,4.78,2.83,-0.41,0
00-0024268,Anthony Fasano,32,2,21,76,258,2016,2017,0.57,14,5.93,0.14,7.50,2.71,0.43,0,,,,,0.04516129032258064,0.033729521362030196,0.04628501827040195,0.09472555257349512,0.09090909090909091,0.05660377358490566,0.0625,0.0637043255776765,0.04738146637882786,0.267741935483871,0.031223796284037254,2.83,3.59,0.27,0
00-0024268,Anthony Fasano,33,2,21,76,258,2017,,0.75,16,6.69,0.06,7.44,2.31,0.31,0,,,,,0.051118210862619806,0.04897119341563786,0.04223744292237443,0.11585427102644,0.07142857142857142,0.05102040816326531,0.05357142857142857,0.0631783514227046,0.05822821941918451,0.34185303514376997,0.04246064623032312,3.59,,,0
00-0024313,Owen Daniels,24,4,1,75,245,2006,2007,1.00,34,10.29,0.15,5.12,5.18,0.62,0,,,,,0.09115281501340483,0.08467153284671533,0.13858267716535433,0.2044664487974795,0.45454545454545453,0.175,0.1984732824427481,0.3029975217339994,0.21206876204712638,0.938337801608579,0.12041744715012041,9.00,9.49,0.05,0
00-0024313,Owen Daniels,25,4,1,75,245,2007,2008,0.94,67,11.46,0.04,9.36,3.12,0.66,0,,,,,0.1266540642722117,0.14639271538641138,0.14026845637583893,0.3070952687174467,0.125,0.23157894736842105,0.21962616822429906,0.1603343949044586,0.18153503184713377,1.45179584120983,0.11378457387002473,9.49,10.39,0.09,0
00-0024313,Owen Daniels,26,4,1,75,245,2008,2009,0.93,75,11.49,0.03,6.29,5.41,0.61,0,,,,,0.13513513513513514,0.11291866028708133,0.2031015507753877,0.2930376309323678,0.09523809523809523,0.21904761904761905,0.2077922077922078,0.14395342401600783,0.1731826212827554,1.553153153153153,0.11541987277424373,10.39,15.24,0.47,1
00-0024313,Owen Daniels,27,4,1,75,245,2009,2010,0.69,58,8.95,0.09,7.26,3.84,0.48,0,,,,,0.2049469964664311,0.2008587786259542,0.1975199291408326,0.46810751760041003,0.3125,0.2641509433962264,0.27049180327868855,0.26705273270708796,0.23978437233134076,1.8339222614840989,0.15833636410869228,15.24,8.83,-0.42,0
00-0024313,Owen Daniels,28,4,1,75,245,2010,2011,0.56,68,6.93,0.03,7.44,3.66,0.37,0,,,,,0.16748768472906403,0.1603295310519645,0.17978339350180506,0.37949515193516764,0.11764705882352941,0.16129032258064516,0.1569767441860465,0.13680366186209583,0.1482976236852357,1.1600985221674878,0.09216021260440395,8.83,8.22,-0.07,0
00-0024313,Owen Daniels,29,4,1,75,245,2011,2012,0.64,85,7.96,0.04,8.20,3.44,0.48,0,,,,,0.19540229885057472,0.19436698271054098,0.17579771222155327,0.4485970344442949,0.15789473684210525,0.24848484848484848,0.2391304347826087,0.17740577447108172,0.1891123970484676,1.5563218390804598,0.11294182323836625,8.22,9.98,0.21,0
00-0024313,Owen Daniels,30,4,1,75,245,2012,2013,0.60,104,6.88,0.06,7.83,3.01,0.36,0,,,,,0.19696969696969696,0.19116956317519962,0.17844925883694412,0.4483901959947051,0.2857142857142857,0.18592964824120603,0.19545454545454546,0.23346711501608997,0.20211881259717251,1.356060606060606,0.12125198392839269,9.98,13.44,0.35,1
